Date,Ticker,% Return,High,Low,Open,Close,High %,Low %
25/04/2014,TNP,-0.009655172,7.38,7.16,7.25,7.18,0.017931034,-0.012413793
25/04/2014,FIO,0.007025761,8.73,8.45,8.54,8.6,0.022248244,-0.010538642
25/04/2014,CSLT,0.023289665,14.87,13.7,13.74,14.06,0.08224163,-0.002911208
28/04/2014,ECOM,-0.096538462,26.49,22.23,26,23.49,0.018846154,-0.145
28/04/2014,FSL,-0.042647757,22.959999,21.110001,22.51,21.549999,0.019991071,-0.062194536
28/04/2014,P,-0.035880159,24,21.469999,23.690001,22.84,0.013085647,-0.093710507
29/04/2014,RUBI,-0.101633448,16.73,14.84,16.530001,14.85,0.012099152,-0.102238409
29/04/2014,TSL,-0.006167401,11.38,10.98,11.35,11.28,0.002643172,-0.032599119
29/04/2014,MNI,0.003795066,5.4,5.24,5.27,5.29,0.024667932,-0.0056926
29/04/2014,SSI,0.009340996,19.65,19.23,19.27,19.450001,0.019719772,-0.002075765
29/04/2014,OZM,0.037703513,12.28,11.67,11.67,12.11,0.05227078,0
30/04/2014,RTEC,-0.035978836,9.45,9,9.45,9.11,0,-0.047619048
30/04/2014,RUBI,-0.032323232,15.14,14.04,14.85,14.37,0.01952862,-0.054545455
30/04/2014,COH,-0.01369556,45.599998,43.900002,45.27,44.650002,0.007289552,-0.030262823
30/04/2014,DDD,0.033398799,47.549999,45.16,45.810001,47.34,0.037982929,-0.014189063
30/04/2014,HIL,0.092682927,6.72,6.08,6.15,6.72,0.092682927,-0.011382114
01/05/2014,RM,-0.013539652,15.88,15.05,15.51,15.3,0.023855577,-0.029658285
01/05/2014,DLB,-0.009308151,40.029999,39.169998,39.75,39.380001,0.007044,-0.014591245
01/05/2014,TWTR,0.002050808,40.77,38.970001,39.009998,39.09,0.04511669,-0.001025301
01/05/2014,USNA,0.027749033,69.980003,66.510002,67.75,69.629997,0.032915173,-0.018302554
02/05/2014,AVP,-0.01380814,13.76,13.48,13.76,13.57,0,-0.020348837
02/05/2014,MWW,-0.003533569,6.07,5.49,5.66,5.64,0.072438163,-0.030035336
02/05/2014,BGC,0.023913,23.59,22.77,23,23.549999,0.025652174,-0.01
02/05/2014,SFY,0.031278749,11.39,10.87,10.87,11.21,0.047838086,0
05/05/2014,VCRA,-0.060965954,12.76,11.78,12.63,11.86,0.010292953,-0.067300079
05/05/2014,AHS,-0.016114593,11.21,10.85,11.17,10.99,0.003581021,-0.028648165
05/05/2014,AVD,0.026571614,16.120001,15.15,15.43,15.84,0.044718146,-0.018146468
05/05/2014,NGVC,0.041268419,25.280001,22.59,23.02,23.969999,0.098175543,-0.018679409
06/05/2014,RLGY,-0.034934498,39.110001,36.759998,38.93,37.57,0.004623709,-0.055741125
06/05/2014,TREX,-0.024137931,72.949997,69.949997,72.5,70.75,0.006206855,-0.035172455
06/05/2014,TSN,-0.008039445,38.689999,38,38.560001,38.25,0.003371317,-0.014522847
07/05/2014,TWTR,-0.040975885,32,29.51,31.969999,30.66,0.000938411,-0.076947109
07/05/2014,FN,-0.012591764,19.059999,18.370001,19.059999,18.82,0,-0.036201366
08/05/2014,CSLT,-0.148418491,13.48,10.33,12.33,10.5,0.093268451,-0.162206002
08/05/2014,WBAI,-0.023976981,31.540001,29.889999,31.280001,30.530001,0.00831202,-0.044437403
08/05/2014,SSNI,0.033492823,11.19,10.2,10.45,10.8,0.070813397,-0.023923445
09/05/2014,POWR,-0.040730337,7.45,6.75,7.12,6.83,0.046348315,-0.051966292
09/05/2014,EGY,0.01396648,7.37,7.12,7.16,7.26,0.029329609,-0.005586592
12/05/2014,UVE,-0.042701863,13.12,12.31,12.88,12.33,0.01863354,-0.044254658
12/05/2014,GCAP,-0.011612903,7.95,7.41,7.75,7.66,0.025806452,-0.043870968
12/05/2014,FF,0.056915545,17.469999,16.309999,16.34,17.27,0.069155386,-0.001836047
13/05/2014,AGM,-0.053081088,32.779999,30.98,32.779999,31.040001,0,-0.054911503
13/05/2014,BPI,-0.046811398,14.78,14.01,14.74,14.05,0.002713704,-0.049525102
13/05/2014,EBS,-0.030162368,21.700001,20.84,21.549999,20.9,0.00696065,-0.032946591
13/05/2014,CLB,-0.023562517,167.899994,162.630005,166.789993,162.860001,0.006655082,-0.024941472
14/05/2014,DQ,-0.129302604,34,29.08,33.41,29.09,0.017659383,-0.129601916
14/05/2014,ONE,-0.06284658,5.49,5.05,5.41,5.07,0.014787431,-0.066543438
14/05/2014,EXAM,0.006132989,31.559999,30.76,30.98,31.17,0.018721724,-0.007101356
14/05/2014,CBPX,0.010951403,14.9,14.19,14.61,14.77,0.019849418,-0.028747433
14/05/2014,CMCM,0.058687259,13.81,12.95,12.95,13.71,0.066409266,0
15/05/2014,DQ,-0.118060405,28.48,24.5,28.459999,25.1,0.000702776,-0.139142626
15/05/2014,JGW,-0.037735849,10.99,10.19,10.6,10.2,0.036792453,-0.038679245
15/05/2014,EGY,-0.022630835,7.07,6.68,7.07,6.91,0,-0.055162659
15/05/2014,TRR,-0.007490637,5.39,5.3,5.34,5.3,0.009363296,-0.007490637
16/05/2014,XRS,-0.001391373,22.25,20.91,21.559999,21.530001,0.032003758,-0.030148378
16/05/2014,NQ,0.063492063,8.12,6.66,7.56,8.04,0.074074074,-0.119047619
19/05/2014,WWE,-0.065643649,11.91,10.77,11.73,10.96,0.015345269,-0.081841432
19/05/2014,RUBI,0.001638002,12.43,12.07,12.21,12.23,0.018018018,-0.011466011
19/05/2014,JE,0.011551155,6.23,5.99,6.06,6.13,0.028052805,-0.011551155
19/05/2014,DQ,0.024273906,24.360001,23.049999,23.07,23.629999,0.055916818,-0.00086697
19/05/2014,DANG,0.087443946,9.72,8.92,8.92,9.7,0.089686099,0
20/05/2014,NQ,-0.001351351,7.49,7.19,7.4,7.39,0.012162162,-0.028378378
20/05/2014,AZN,0.001109179,72.690002,71.25,72.120003,72.199997,0.00790348,-0.012063269
20/05/2014,LOCK,0.028301887,11.06,10.48,10.6,10.9,0.043396226,-0.011320755
20/05/2014,BIOA,0.035123967,10.05,9.68,9.68,10.02,0.03822314,0
21/05/2014,VHI,-0.017944535,6.16,5.74,6.13,6.02,0.004893964,-0.063621533
21/05/2014,DKS,-0.014942575,43.59,42.549999,43.5,42.849998,0.002068966,-0.021839103
21/05/2014,ELY,0.025132275,7.8,7.56,7.56,7.75,0.031746032,0
22/05/2014,DY,-0.007104161,29.709999,29.15,29.559999,29.35,0.005074425,-0.013870061
22/05/2014,BAH,0.024048928,23.469999,22.870001,22.870001,23.42,0.026235154,0
22/05/2014,AEO,0.03957529,10.78,10.12,10.36,10.77,0.040540541,-0.023166023
23/05/2014,ESI,-0.054135336,20.27,18.84,19.950001,18.870001,0.016040049,-0.055639145
23/05/2014,WUBA,-0.027415118,38.990002,37.189999,38.299999,37.25,0.018015745,-0.028981724
23/05/2014,JMEI,-0.008695696,23.9,22.57,23,22.799999,0.039130435,-0.018695652
27/05/2014,MTDR,-0.00239996,25.34,24.6,25,24.940001,0.0136,-0.016
27/05/2014,ESI,-0.002104208,19.5,17.950001,19.01,18.969999,0.025775907,-0.055760074
28/05/2014,AU,-0.002580645,15.71,15.33,15.5,15.46,0.013548387,-0.010967742
29/05/2014,SSTK,0.009502938,69.160004,67.260002,68.400002,69.050003,0.01111114,-0.016666666
29/05/2014,DDD,0.012216729,51.700001,50.52,50.75,51.369999,0.018719232,-0.00453202
29/05/2014,DSW,0.036462656,24.92,23.610001,23.860001,24.73,0.044425773,-0.010477787
30/05/2014,JMEI,-0.012567325,28.299999,27,27.85,27.5,0.016157953,-0.030520646
30/05/2014,TLYS,-0.010135135,9.47,8.62,8.88,8.79,0.066441441,-0.029279279
30/05/2014,BAH,0.000451989,22.25,21.959999,22.120001,22.129999,0.005876989,-0.007233363
30/05/2014,NQ,0.002642008,8.77,7.25,7.57,7.59,0.158520476,-0.042272127
02/06/2014,BLOX,-0.037037037,12.96,12.15,12.96,12.48,0,-0.0625
02/06/2014,RALY,-0.03297546,13.3,12.52,13.04,12.61,0.01993865,-0.039877301
02/06/2014,HHS,-0.004195804,7.17,6.92,7.15,7.12,0.002797203,-0.032167832
02/06/2014,LGF,0.004187248,26.68,26.049999,26.27,26.379999,0.015607156,-0.00837461
03/06/2014,PBYI,-0.028771912,58.330002,54.549999,57,55.360001,0.023333368,-0.042982474
03/06/2014,WMK,-0.004373826,43.810001,42.540001,43.439999,43.25,0.008517542,-0.020718186
03/06/2014,MTZ,0.004573232,33.419998,31.98,32.799999,32.950001,0.018902409,-0.02499997
03/06/2014,TXTR,0.020931396,19.969999,18.889999,19.110001,19.51,0.045002509,-0.011512401
04/06/2014,KKD,-0.013580308,16.26,15.87,16.200001,15.98,0.003703642,-0.020370431
04/06/2014,BITA,0.00892377,38.73,36.98,36.98,37.310001,0.047322877,0
04/06/2014,CMCM,0.033333333,15.98,15,15,15.5,0.065333333,0
05/06/2014,BNNY,-0.062808287,30.41,27.858,30.41,28.5,0,-0.083919763
05/06/2014,JKS,-0.027941716,25.73,24.690001,25.41,24.700001,0.012593467,-0.028335262
05/06/2014,COUP,0.002532562,28.15,25.76,27.639999,27.709999,0.018451556,-0.068017332
05/06/2014,CCM,0.017379679,7.79,7.48,7.48,7.61,0.04144385,0
06/06/2014,RAD,-0.040993789,8.08,7.69,8.05,7.72,0.003726708,-0.044720497
06/06/2014,RCAP,-0.006903451,20.389999,19.950001,20.280001,20.139999,0.005423964,-0.016272189
06/06/2014,PVH,-0.003497069,120.620003,119.110001,120.099998,119.68,0.004329767,-0.008243106
06/06/2014,LTM,0.020199826,47.630001,45.959999,46.040001,46.970001,0.034535186,-0.001737663
09/06/2014,HTZ,-0.016076032,27.639999,26.74,27.370001,26.93,0.009864742,-0.023017939
09/06/2014,RALY,0.002293578,8.9,8.56,8.72,8.74,0.020642202,-0.018348624
09/06/2014,THO,0.012478632,59.57,58.5,58.5,59.23,0.018290598,0
09/06/2014,JE,0.014285714,5.71,5.46,5.6,5.68,0.019642857,-0.025
09/06/2014,NQ,0.025668449,10,8.87,9.35,9.59,0.069518717,-0.051336898
10/06/2014,TSN,-0.01983693,36.970001,35.509998,36.799999,36.07,0.00461962,-0.035054376
10/06/2014,NSR,-0.012550688,24.700001,23.82,24.700001,24.389999,0,-0.035627569
10/06/2014,ODC,0.000958498,31.4,31.02,31.299999,31.33,0.00319492,-0.008945655
11/06/2014,BAS,0.011551829,26.35,25.610001,25.969999,26.27,0.014632307,-0.013862072
11/06/2014,MHR,0.014405762,8.53,8.25,8.33,8.45,0.024009604,-0.009603842
11/06/2014,EMES,0.01986681,104.699997,95.639999,99.160004,101.129997,0.055869229,-0.035498234
11/06/2014,COUP,0.047272727,26.450001,24.200001,24.75,25.92,0.068686909,-0.022222182
12/06/2014,VHI,-0.118729097,6.06,5.24,5.98,5.27,0.013377926,-0.123745819
12/06/2014,NQ,-0.052631579,8.18,7.63,8.17,7.74,0.00122399,-0.066095471
12/06/2014,BMA,-0.035113147,34.799999,32.93,34.459999,33.25,0.009866512,-0.044399276
12/06/2014,SC,-0.016571674,19.73,18.309999,19.309999,18.99,0.021750441,-0.051786642
13/06/2014,VHI,-0.018867925,5.53,5.1,5.3,5.2,0.043396226,-0.037735849
13/06/2014,JMEI,0.002897501,28.75,27.014999,27.610001,27.690001,0.04128935,-0.021550235
13/06/2014,AL,0.011460581,38.16,36.75,37.52,37.950001,0.017057569,-0.020522388
13/06/2014,SWC,0.016574462,16.629999,16.280001,16.290001,16.559999,0.020871576,-0.000613874
13/06/2014,SFUN,0.021864212,9.26,8.52,8.69,8.88,0.065592635,-0.019562716
16/06/2014,GNC,-0.00464846,34.790001,33.900002,34.419998,34.259998,0.010749652,-0.01510738
16/06/2014,MMI,0.006628004,26.129999,24.09,24.139999,24.299999,0.082435795,-0.00207121
16/06/2014,ZEN,0.032953803,18.25,16.190001,16.690001,17.24,0.093469078,-0.029958057
17/06/2014,FST,0,40.77,40.77,40.77,40.77,0,0
17/06/2014,TSLX,0.028346511,19.76,18.32,19.049999,19.59,0.037270396,-0.038320159
17/06/2014,EDN,0.031,10.37,8.91,10,10.31,0.037,-0.109
17/06/2014,YPF,0.038395019,30.620001,28.35,28.91,30.02,0.059149118,-0.01937046
18/06/2014,CSLT,-0.064918851,16.23,14.8,16.02,14.98,0.013108614,-0.076154806
18/06/2014,CBI,0.007508982,70.370003,66.269997,69.25,69.769997,0.016173329,-0.043032534
19/06/2014,CCS,-0.007955077,21.76,21.030001,21.370001,21.200001,0.018249835,-0.015910154
19/06/2014,LEJU,-0.00499002,10.29,9.58,10.02,9.97,0.026946108,-0.043912176
19/06/2014,DL,-0.001875,16.43,15.9,16,15.97,0.026875,-0.00625
19/06/2014,LZB,0.004271679,23.870001,23.299999,23.41,23.51,0.019649765,-0.004698889
20/06/2014,PIR,-0.033121019,15.73,15,15.7,15.18,0.001910828,-0.044585987
20/06/2014,COH,-0.007714286,35.189999,34.310001,35,34.73,0.005428543,-0.019714257
20/06/2014,MMI,0.012592227,24.08,22.01,23.030001,23.32,0.04559266,-0.044290098
20/06/2014,PAM,0.078409091,9.7,8.8,8.8,9.49,0.102272727,0
23/06/2014,JMEI,0.013003945,24.5,23.049999,23.07,23.370001,0.061985262,-0.00086697
23/06/2014,NGLS,0.030736256,72.290001,69.080002,69.949997,72.099998,0.033452525,-0.012437384
23/06/2014,EMES,0.038084696,103.449997,98.989998,98.989998,102.760002,0.045055047,0
24/06/2014,RESI,-0.003481625,26.379999,25.75,25.85,25.76,0.020502863,-0.003868472
24/06/2014,FMC,-0.000704268,71.57,70.279999,70.989998,70.940002,0.008170193,-0.010001395
24/06/2014,MLP,0.004285714,7.12,6.71,7,7.03,0.017142857,-0.041428571
24/06/2014,MTOR,0.014117647,13.35,12.71,12.75,12.93,0.047058824,-0.003137255
25/06/2014,GCAP,0.004956629,8.23,7.82,8.07,8.11,0.019826518,-0.030978934
25/06/2014,KRA,0.06358926,22.77,21.23,21.23,22.58,0.07253886,0
26/06/2014,PBF,-0.00920354,28.469999,27.75,28.25,27.99,0.007787575,-0.017699115
26/06/2014,CVRR,-0.000797806,25.200001,24.91,25.07,25.049999,0.005185521,-0.00638213
26/06/2014,VLO,0.008100328,52.939999,51.380001,51.849998,52.27,0.021022199,-0.009064552
27/06/2014,SCS,-0.01709943,15.85,15.26,15.79,15.52,0.003799873,-0.033565548
27/06/2014,KEP,0.006518251,18.6,18.370001,18.41,18.530001,0.010320478,-0.002172678
27/06/2014,BCS,0.010211028,14.87,14.67,14.69,14.84,0.012253233,-0.00136147
27/06/2014,CHGG,0.0110957,7.33,7,7.21,7.29,0.016643551,-0.029126214
30/06/2014,RUBI,-0.047477745,13.59,12.54,13.48,12.84,0.008160237,-0.069732938
30/06/2014,RAX,-0.005025184,34.189999,33.48,33.830002,33.66,0.010641353,-0.010345905
30/06/2014,HIVE,0.004889976,8.5,8.17,8.18,8.22,0.039119804,-0.001222494
30/06/2014,DG,0.006315807,57.549999,56.5,57,57.360001,0.009649105,-0.00877193
30/06/2014,BBW,0.062848051,13.39,12.22,12.57,13.36,0.065234686,-0.027844073
01/07/2014,TCS,-0.006108516,28.09,27.17,27.83,27.66,0.009342436,-0.023715415
01/07/2014,BTH,0.071243523,8.36,7.72,7.72,8.27,0.082901554,0
02/07/2014,COUP,-0.08282075,24.66,22.26,24.389999,22.370001,0.011070152,-0.087330836
02/07/2014,RLD,-0.003407155,12,11.65,11.74,11.7,0.022146508,-0.007666099
02/07/2014,MPO,0.004464286,6.91,6.67,6.72,6.75,0.02827381,-0.007440476
02/07/2014,AYI,0.024957153,119.989998,113.150002,116.599998,119.510002,0.029073757,-0.029588302
03/07/2014,VJET,-0.005737705,24.93,23.52,24.4,24.26,0.021721311,-0.036065574
03/07/2014,MMI,0.025803766,24.549999,23.549999,23.639999,24.25,0.038494079,-0.003807107
03/07/2014,COUP,0.044255698,23.49,22.299999,22.370001,23.360001,0.050067007,-0.00312928
07/07/2014,FMD,0,5.82,5.24,5.35,5.35,0.087850467,-0.020560748
07/07/2014,SNX,0.002131505,71.080002,69.919998,70.370003,70.519997,0.010089512,-0.006394841
07/07/2014,VRTV,0.060937531,34.5,32,32,33.950001,0.078125,0
08/07/2014,VJET,-0.050895384,21.83,19.280001,21.219999,20.139999,0.028746514,-0.091423096
08/07/2014,GDP,-0.021304348,23.040001,22.309999,23,22.51,0.001739174,-0.030000043
08/07/2014,GLOG,0.020043695,28.18,26.879999,27.440001,27.99,0.026967893,-0.020408235
09/07/2014,JKS,-0.02269396,27.66,26.5,27.32,26.700001,0.012445095,-0.030014641
09/07/2014,XON,-0.018588931,23.93,22.57,23.67,23.23,0.010984368,-0.046472328
09/07/2014,TCI,0,12.75,12.75,12.75,12.75,0,0
09/07/2014,DATA,0.008537186,62.389999,59.740002,60.91,61.43,0.024298128,-0.019208636
10/07/2014,LL,0.001087172,57.799999,54.310001,55.189999,55.25,0.047291177,-0.015944882
10/07/2014,GIMO,0.012376238,12.49,12,12.12,12.27,0.030528053,-0.00990099
10/07/2014,TCS,0.019917012,25.610001,24.030001,24.1,24.58,0.062655643,-0.002904523
11/07/2014,LL,-0.017198119,56.68,54.610001,55.82,54.860001,0.015406664,-0.0216768
11/07/2014,HELI,-0.017195767,7.64,7.32,7.56,7.43,0.010582011,-0.031746032
11/07/2014,CGG,0.005847953,12.06,11.89,11.97,12.04,0.007518797,-0.006683375
11/07/2014,FSM,0.047101449,5.79,5.48,5.52,5.78,0.048913043,-0.007246377
14/07/2014,ZEP,-0.019492026,17.110001,16.530001,16.93,16.6,0.010632073,-0.023626639
14/07/2014,MTG,-0.015276146,8.69,8.34,8.51,8.38,0.021151586,-0.019976498
14/07/2014,CPE,0.023529412,11.4,11.01,11.05,11.31,0.031674208,-0.00361991
14/07/2014,AXR,0.052715655,6.74,6.25,6.26,6.59,0.076677316,-0.001597444
15/07/2014,AG,-0.042594385,10.37,9.79,10.33,9.89,0.003872217,-0.052274927
15/07/2014,DYN,-0.032923179,30.18,28.959999,30.07,29.08,0.003658131,-0.036913901
16/07/2014,CBK,-0.035331906,9.34,8.86,9.34,9.01,0,-0.051391863
16/07/2014,AAN,-0.0096667,30.040001,29.219999,30,29.709999,0.001333367,-0.026000033
16/07/2014,LO,-0.007272711,61.400002,59.5,60.5,60.060001,0.014876066,-0.016528926
16/07/2014,BMA,0.013895431,43.130001,40.939999,42.459999,43.049999,0.015779605,-0.035798399
17/07/2014,EDN,-0.06162465,14.78,13.21,14.28,13.4,0.035014006,-0.074929972
17/07/2014,LCI,-0.046931409,39.849998,36.858002,38.779999,36.959999,0.027591517,-0.049561554
17/07/2014,FRC,-0.009128693,49.259998,47.27,48.200001,47.759998,0.021991639,-0.019294626
17/07/2014,BIOA,0,12.01,11.25,11.87,11.87,0.01179444,-0.052232519
18/07/2014,PBYI,-0.005227605,61.110001,57.25,59.299999,58.990002,0.0305228,-0.034569967
18/07/2014,AN,0.027370267,57.790001,55.400002,55.900002,57.43,0.033810357,-0.008944544
18/07/2014,XON,0.041841004,22.82,21.34,21.51,22.41,0.060901906,-0.007903301
18/07/2014,EDN,0.119101124,15.2,13.25,13.35,14.94,0.138576779,-0.007490637
21/07/2014,ASPN,-0.043650794,10.308,9.5,10.08,9.64,0.022619048,-0.057539683
21/07/2014,NUS,-0.030225492,62.529999,60.52,62.529999,60.639999,0,-0.032144555
21/07/2014,KEG,-0.005747126,7,6.75,6.96,6.92,0.005747126,-0.030172414
21/07/2014,SQM,0.010695223,28.41,27.629999,28.049999,28.35,0.012834261,-0.014973263
22/07/2014,CSLT,-0.048974189,15.2,14.05,15.11,14.37,0.00595632,-0.070152217
22/07/2014,PZE,-0.015267176,6.6,6.29,6.55,6.45,0.007633588,-0.039694656
22/07/2014,ADPT,0.008243982,24.709999,23.35,24.26,24.459999,0.018549011,-0.037510305
22/07/2014,USNA,0.069158403,72.82,67.190002,67.959999,72.660004,0.07151267,-0.01133015
22/07/2014,HLF,0.248296109,68.230003,52.5,54.290001,67.769997,0.256769235,-0.032971099
23/07/2014,PVG,-0.027137042,7.42,7.11,7.37,7.17,0.006784261,-0.035278155
23/07/2014,EDU,-0.027014171,21.360001,20.42,21.1,20.530001,0.012322322,-0.032227488
23/07/2014,BXS,-0.012149579,21.42,20.870001,21.4,21.139999,0.000934579,-0.024766308
24/07/2014,FSL,-0.029010989,23.34,21.969999,22.75,22.09,0.025934066,-0.034285758
24/07/2014,STM,-0.005714286,8.77,8.69,8.75,8.7,0.002285714,-0.006857143
24/07/2014,TUP,0.008470077,76.610001,75.269997,75.559998,76.199997,0.013896281,-0.003838023
24/07/2014,JNPR,0.034313635,23.33,22.4,22.440001,23.209999,0.039661273,-0.001782576
24/07/2014,UIS,0.048104956,21.969999,20.58,20.58,21.57,0.067541254,0
25/07/2014,DHI,-0.009170014,21.92,21.209999,21.809999,21.610001,0.005043604,-0.027510318
25/07/2014,LTM,-0.001460613,41.939999,40.439999,41.080002,41.02,0.020934687,-0.01557943
25/07/2014,KEM,0.009960159,5.16,4.96,5.02,5.07,0.027888446,-0.011952191
25/07/2014,IVC,0.021798365,15.01,14.46,14.68,15,0.022479564,-0.014986376
28/07/2014,P,-0.029400387,26.139999,24.879999,25.85,25.09,0.01121853,-0.037524217
28/07/2014,SBGL,-0.012858556,10.29,9.97,10.11,9.98,0.017804154,-0.013847676
28/07/2014,SWFT,-0.006111942,21.5,20.870001,21.27,21.139999,0.010813352,-0.018805783
28/07/2014,WCG,-0.001264054,63.349998,60.98,63.290001,63.209999,0.00094797,-0.036498672
28/07/2014,FSL,0.008902127,20.5,19.65,20.219999,20.4,0.013847726,-0.028189863
29/07/2014,CWEI,-0.024199852,118.400002,111.730003,115.290001,112.5,0.026975462,-0.030878636
29/07/2014,CMP,0.000683896,89.419998,86.529999,87.739998,87.800003,0.019147482,-0.013790734
29/07/2014,AWI,0.010809749,49.650002,48.610001,49.029999,49.560001,0.012645381,-0.008566143
29/07/2014,BMA,0.034070142,39.889999,36.049999,38.450001,39.759998,0.037451182,-0.062418776
30/07/2014,CAS,-0.059602649,9.23,8.51,9.06,8.52,0.018763797,-0.060706402
30/07/2014,HLF,-0.045640991,58.700001,55.5,58.5,55.830002,0.003418821,-0.051282051
30/07/2014,OSK,0.007705501,47.580002,46.509998,46.720001,47.080002,0.018407555,-0.004494927
30/07/2014,GTI,0.02173913,8.58,8.19,8.28,8.46,0.036231884,-0.010869565
31/07/2014,GNW,-0.05141202,13.81,12.89,13.81,13.1,0,-0.066618392
31/07/2014,RGR,-0.027826426,51.599998,49.259998,51.389999,49.959999,0.004086379,-0.041447773
31/07/2014,RT,-0.014754098,6.11,5.96,6.1,6.01,0.001639344,-0.02295082
31/07/2014,SB,-0.008163265,7.38,7.25,7.35,7.29,0.004081633,-0.013605442
31/07/2014,RYAM,-0.001845049,32.810001,31.059999,32.52,32.459999,0.00891762,-0.04489548
01/08/2014,HGG,-0.026685393,7.19,6.92,7.12,6.93,0.009831461,-0.028089888
01/08/2014,ASGN,-0.011070148,27.17,26.27,27.1,26.799999,0.002583026,-0.030627306
01/08/2014,AVG,0.004714202,17.280001,16.860001,16.969999,17.049999,0.01826765,-0.00648191
01/08/2014,MTW,0.016159338,27.549999,26.4,26.610001,27.040001,0.035324989,-0.007891807
01/08/2014,ATEN,0.054277829,11.5,10.72,10.87,11.46,0.057957682,-0.013799448
04/08/2014,VCRA,-0.024784483,9.29,8.97,9.28,9.05,0.001077586,-0.033405172
04/08/2014,BYD,0.002030457,9.89,9.69,9.85,9.87,0.004060914,-0.016243655
04/08/2014,BBG,0.048996734,22.48,20.76,21.43,22.48,0.048996734,-0.031264582
05/08/2014,ESI,-0.0225,8.49,7.62,8,7.82,0.06125,-0.0475
05/08/2014,ELX,0.009596929,5.34,5.17,5.21,5.26,0.024952015,-0.007677543
05/08/2014,ALR,0.04542813,35.98,34.029999,34.34,35.900002,0.047757717,-0.009027402
05/08/2014,CHGG,0.054977712,7.46,6.56,6.73,7.1,0.108469539,-0.02526003
05/08/2014,USM,0.139609352,39.720001,34.310001,34.310001,39.099998,0.157679972,0
06/08/2014,ECOM,-0.014117647,17.25,16.370001,17,16.76,0.014705882,-0.037058765
06/08/2014,MWW,0.012797075,5.64,5.36,5.47,5.54,0.031078611,-0.020109689
06/08/2014,DWRE,0.017932896,53.209999,50.990002,51.860001,52.790001,0.026031585,-0.016775916
06/08/2014,LF,0.019736842,6.33,6.08,6.08,6.2,0.041118421,0
07/08/2014,TWX,-0.022252362,73.919998,71.580002,73.699997,72.059998,0.002985088,-0.028765198
07/08/2014,S,-0.02,6.04,5.82,6,5.88,0.006666667,-0.03
07/08/2014,GMED,0.027987083,19.4,18.57,18.58,19.1,0.044133477,-0.000538213
07/08/2014,NUS,0.03885394,48.73,46.07,46.07,47.860001,0.057738224,0
08/08/2014,OME,-0.025833333,12,11.58,12,11.69,0,-0.035
08/08/2014,COUP,-0.000667111,15.2,14.29,14.99,14.98,0.01400934,-0.046697799
08/08/2014,CPA,0.034856699,133.710007,128.789993,129.100006,133.600006,0.035708759,-0.00240134
11/08/2014,TCPI,-0.08739255,6.98,6.2,6.98,6.37,0,-0.111747851
11/08/2014,NES,-0.022147651,14.95,14.25,14.9,14.57,0.003355705,-0.043624161
11/08/2014,POST,-0.007944889,39.200001,37.450001,37.759998,37.459999,0.038135675,-0.008209667
11/08/2014,HGR,-0.007155635,22.469999,22,22.360001,22.200001,0.004919409,-0.016100223
11/08/2014,SEM,0.01744186,14.5,13.62,13.76,14,0.05377907,-0.010174419
12/08/2014,WAC,0.001631946,24.59,23.51,24.51,24.549999,0.003263974,-0.040799674
12/08/2014,DMD,0.025871766,9.13,8.66,8.89,9.12,0.026996625,-0.025871766
13/08/2014,CBPX,-0.009687034,13.57,13.23,13.42,13.29,0.011177347,-0.014157973
13/08/2014,FST,0,44.65,44.19,44.19,44.19,0.010409595,0
13/08/2014,OCIP,0.006666722,18.43,17.98,18,18.120001,0.023888889,-0.001111111
13/08/2014,KATE,0.042014005,31.690001,29.76,29.99,31.25,0.056685595,-0.007669223
14/08/2014,SEAS,-0.054621898,19.1,17.83,19.040001,18,0.003151208,-0.063550469
14/08/2014,KING,-0.004285714,14.35,13.88,14,13.94,0.025,-0.008571429
14/08/2014,CRCM,0.016568047,8.69,8.37,8.45,8.59,0.028402367,-0.009467456
14/08/2014,DAC,0.040366972,5.69,5.45,5.45,5.67,0.044036697,0
15/08/2014,YUME,-0.027237354,5.14,4.81,5.14,5,0,-0.064202335
15/08/2014,ECR,0,19.656,18.940001,19.25,19.25,0.021090909,-0.016103844
15/08/2014,DANG,0.009052925,14.84,14.03,14.36,14.49,0.033426184,-0.022980501
15/08/2014,LRN,0.025039124,19.93,18.4,19.17,19.65,0.039645279,-0.040166927
15/08/2014,GDP,0.060818655,18.209999,17.01,17.1,18.139999,0.064912222,-0.005263158
18/08/2014,JHX,0.00671245,62.989998,62.529998,62.57,62.989998,0.00671245,-0.000639316
18/08/2014,DDS,0.021644984,109.349998,105.190002,106.260002,108.559998,0.029079578,-0.01006964
18/08/2014,ASPN,0.057894737,10.15,9.31,9.5,10.05,0.068421053,-0.02
19/08/2014,CMCM,-0.075909879,30.370001,26.25,28.85,26.66,0.052686343,-0.090121317
19/08/2014,TRUP,-0.013793103,8.74,8.5,8.7,8.58,0.004597701,-0.022988506
19/08/2014,FN,0.015775034,15.24,14.58,14.58,14.81,0.04526749,0
19/08/2014,ECR,0.016738661,19.459999,18.41,18.52,18.83,0.050755886,-0.005939525
20/08/2014,JMEI,-0.034242394,34.5,31.75,33,31.870001,0.045454545,-0.037878788
20/08/2014,COUP,-0.01509434,13.5,13.03,13.25,13.05,0.018867925,-0.016603774
