Date,Ticker,% Return,High,Low,Open,Close,Low %,High %
23/04/2014,AGN,-0.009972772,205.800003,202.130005,205.559998,203.509995,-0.016686092,0.001167567
23/04/2014,SUNE,0.006435594,20.65,19.809999,20.200001,20.33,-0.019307029,0.022277177
23/04/2014,CNC,0.009916315,65.860001,63.48,64.540001,65.18,-0.016423938,0.020452432
24/04/2014,SVU,-0.055033557,7.52,6.98,7.45,7.04,-0.063087248,0.009395973
24/04/2014,NVGS,-0.005496592,27.290001,26.25,27.290001,27.139999,-0.038109233,0
24/04/2014,AKS,0.007112376,7.14,6.91,7.03,7.08,-0.017069701,0.015647226
24/04/2014,PAM,0.022408964,7.5,7,7.14,7.3,-0.019607843,0.050420168
24/04/2014,EDN,0.087046632,10.64,9.65,9.65,10.49,0,0.102590674
25/04/2014,EDN,-0.09351145,10.78,8.87,10.48,9.5,-0.153625954,0.028625954
25/04/2014,MOD,-0.042503067,17.02,16.209999,16.940001,16.219999,-0.043093386,0.004722491
25/04/2014,MHO,-0.038609997,23.559999,22.379999,23.309999,22.41,-0.039897042,0.010725011
25/04/2014,DHI,-0.029348295,23.200001,22.440001,23.17,22.49,-0.031506215,0.001294821
28/04/2014,DV,-0.042409765,46.970001,44,45.98,44.029999,-0.043062201,0.021531122
28/04/2014,PGI,-0.032735776,12.95,12.26,12.83,12.41,-0.044427124,0.009353079
28/04/2014,PBH,-0.022664685,32.880001,31.790001,32.650002,31.91,-0.026339998,0.007044379
28/04/2014,THC,0.000648886,46.529999,45.41,46.23,46.259998,-0.0177374,0.006489271
28/04/2014,WFT,0.001453537,21.41,20.450001,20.639999,20.67,-0.00920533,0.037306252
29/04/2014,AZN,-0.014316783,78.739998,77.050003,78.230003,77.110001,-0.015083727,0.006519174
29/04/2014,CST,-0.013973239,33.060001,32.349998,32.919998,32.459999,-0.017314703,0.004252825
29/04/2014,SUSS,-0.007469414,77.94,76.99,77.65,77.07,-0.008499678,0.003734707
29/04/2014,JCP,0.020833333,8.87,8.45,8.64,8.82,-0.021990741,0.02662037
30/04/2014,ORB,-0.047619048,30.95,29.21,30.87,29.4,-0.053773891,0.002591513
30/04/2014,BSBR,0.006051437,6.68,6.55,6.61,6.65,-0.009077156,0.010590015
30/04/2014,FUR,0.01459854,13.93,13.67,13.7,13.9,-0.002189781,0.016788321
30/04/2014,ECOM,0.015087041,26.34,24.57,25.85,26.24,-0.049516441,0.018955513
30/04/2014,S,0.036585366,8.59,8.07,8.2,8.5,-0.015853659,0.047560976
01/05/2014,LVLT,-0.009029868,43.889999,42.119999,43.189999,42.799999,-0.024774254,0.016207456
01/05/2014,NQ,-0.006379585,12.8,12.24,12.54,12.46,-0.023923445,0.020733652
01/05/2014,SLCA,-0.002617187,47.700001,45.380001,45.849998,45.73,-0.010250753,0.040349031
01/05/2014,POM,0.00710546,27.040001,26.719999,26.74,26.93,-0.000747981,0.011219185
02/05/2014,MXL,-0.046413502,9.86,8.91,9.48,9.04,-0.060126582,0.040084388
02/05/2014,BBW,-0.024908425,13.9,13.11,13.65,13.31,-0.03956044,0.018315018
02/05/2014,BIOA,-0.022260274,12.55,11.17,11.68,11.42,-0.043664384,0.074486301
02/05/2014,WTW,-0.014000849,23.879999,23,23.57,23.24,-0.024183284,0.01315227
02/05/2014,MTOR,-0.007890961,14.15,13.66,13.94,13.83,-0.020086083,0.015064562
05/05/2014,GFF,-0.026338894,11.52,11.09,11.39,11.09,-0.026338894,0.011413521
05/05/2014,AEM,-0.02108808,32.73,31.76,32.720001,32.029999,-0.029339883,0.000305593
05/05/2014,MODN,0.022395326,10.7,10.05,10.27,10.5,-0.021421616,0.041869523
05/05/2014,SXI,0.023549684,71.449997,69.080002,69.639999,71.279999,-0.008041313,0.025990782
06/05/2014,KING,-0.015223045,19.17,18.370001,19.049999,18.76,-0.035695435,0.006299265
06/05/2014,LDL,-0.013461538,26,24.690001,26,25.65,-0.050384577,0
06/05/2014,RLD,-0.001683502,12.3,11.81,11.88,11.86,-0.005892256,0.035353535
06/05/2014,NDZ,-0.001612903,12.4,12.31,12.4,12.38,-0.007258065,0
07/05/2014,SFY,-0.032911392,12.12,11.31,11.85,11.46,-0.04556962,0.02278481
07/05/2014,KFS,-0.013824885,6.56,6.28,6.51,6.42,-0.035330261,0.007680492
07/05/2014,LDR,0.008382903,45.950001,45.310001,45.330002,45.709999,-0.000441231,0.013677454
07/05/2014,NLS,0.116751269,11.04,9.8,9.85,11,-0.005076142,0.120812183
08/05/2014,GCA,-0.001265823,8.16,7.82,7.9,7.89,-0.010126582,0.032911392
08/05/2014,FST,0,38.66,38.66,38.66,38.66,0,0
08/05/2014,NLS,0.00456621,11.19,10.78,10.95,11,-0.015525114,0.021917808
08/05/2014,YPF,0.024516129,31.91,29.75,31,31.76,-0.040322581,0.029354839
09/05/2014,WAC,0.015576359,30.16,28.76,28.889999,29.34,-0.004499792,0.043959884
09/05/2014,OME,0.019622642,13.69,13.25,13.25,13.51,0,0.033207547
09/05/2014,MVNR,0.029347029,14.23,13.2,13.63,14.03,-0.031548056,0.044020543
09/05/2014,KEM,0.075435203,5.69,5.1,5.17,5.56,-0.013539652,0.100580271
12/05/2014,PBFX,0.00907441,28.049999,27.5,27.549999,27.799999,-0.001814846,0.018148821
12/05/2014,PPO,0.030227972,41.860001,40.240002,40.360001,41.580002,-0.002973216,0.037165509
12/05/2014,MMI,0.047212742,18.91,17.43,17.58,18.41,-0.008532423,0.075654152
12/05/2014,CSLT,0.169974116,13.65,11.2,11.59,13.56,-0.033649698,0.177739431
13/05/2014,ATHM,-0.082211791,34.360001,31.08,34.18,31.370001,-0.090696314,0.005266267
13/05/2014,BITA,-0.011797973,39.509998,38.07,38.990002,38.529999,-0.023595844,0.01333665
13/05/2014,PF,-0.006719252,34.84,33.91,34.23,34,-0.009348525,0.017820625
13/05/2014,CSLT,0.099850969,14.77,12.9,13.42,14.76,-0.038748137,0.100596125
14/05/2014,RAX,-0.040536047,29.98,28.32,29.85,28.639999,-0.051256281,0.004355109
14/05/2014,IBP,-0.028467153,13.91,13.3,13.7,13.31,-0.02919708,0.015328467
14/05/2014,POWR,0.008287293,7.34,7.02,7.24,7.3,-0.03038674,0.013812155
14/05/2014,CSLT,0.082581541,15.73,13.75,14.41,15.6,-0.045801527,0.091603053
14/05/2014,EVDY,0.102729885,15.97,13.75,13.92,15.35,-0.012212644,0.147270115
15/05/2014,EVDY,-0.069281046,15.3,14.17,15.3,14.24,-0.073856209,0
15/05/2014,COUP,-0.014895681,20.639999,19.15,20.139999,19.84,-0.049155861,0.024826218
15/05/2014,CMCM,-0.011577424,13.97,13.3,13.82,13.66,-0.037626628,0.010853835
15/05/2014,RUBI,0.011459129,13.74,13,13.09,13.24,-0.006875477,0.049656226
15/05/2014,XON,0.05020202,18.290001,16.549999,17.33,18.200001,-0.045008713,0.055395326
16/05/2014,VIPS,-0.019503207,164.220009,157.250004,163.050003,159.870005,-0.035571904,0.00717575
16/05/2014,KND,0.013541239,24.74,23.77,24.370001,24.700001,-0.024620475,0.01518256
16/05/2014,NMBL,0.061822601,26.799999,24.65,24.91,26.450001,-0.010437575,0.075873103
16/05/2014,ZEN,0.121323529,15.75,13.44,13.6,15.25,-0.011764706,0.158088235
19/05/2014,JCP,-0.030051813,9.72,9.33,9.65,9.36,-0.033160622,0.007253886
19/05/2014,JWN,-0.02145309,70,68.059998,69.919998,68.419998,-0.026601831,0.001144193
19/05/2014,DDS,-0.010327013,110.949997,108.57,110.389999,109.25,-0.016486992,0.005072905
19/05/2014,RAX,0.001946066,36.400002,35.380001,35.970001,36.040001,-0.016402557,0.011954434
20/05/2014,PGEM,-0.047417443,11.81,11.19,11.81,11.25,-0.052497883,0
20/05/2014,AMRC,-0.040372671,6.48,6.08,6.44,6.18,-0.055900621,0.00621118
20/05/2014,CSLT,-0.011189576,19.450001,16.719999,16.98,16.790001,-0.015312191,0.145465312
20/05/2014,DWRE,-0.006987881,54.900002,52.259998,54.380001,54,-0.038984975,0.009562357
20/05/2014,ZEN,0.011940358,18.17,15.67,16.75,16.950001,-0.064477612,0.084776119
21/05/2014,ARX,0.003824092,10.545,10.42,10.46,10.5,-0.003824092,0.008126195
21/05/2014,COUP,0.024949085,20.629999,19.42,19.639999,20.129999,-0.011201579,0.050407335
21/05/2014,LEJU,0.162833487,12.64,10.87,10.87,12.64,0,0.162833487
22/05/2014,TSL,-0.064186725,13.71,12.76,13.71,12.83,-0.069292487,0
22/05/2014,LTM,0.03041407,56.779999,54.130001,54.580002,56.240002,-0.008244796,0.040307749
22/05/2014,LEJU,0.035073409,13.37,11.89,12.26,12.69,-0.030179445,0.090538336
22/05/2014,PHH,0.045228257,25.27,23.99,24.1,25.190001,-0.004564315,0.048547718
23/05/2014,PAYC,-0.053420195,15.35,14.31,15.35,14.53,-0.067752443,0
23/05/2014,CCM,-0.019145803,6.79,6.52,6.79,6.66,-0.039764359,0
23/05/2014,BRC,-0.005010809,28.190001,27.629999,27.940001,27.799999,-0.011095275,0.008947745
23/05/2014,BCEI,0.016682607,54.23,52.150002,52.150002,53.02,0,0.039884907
23/05/2014,PBYI,0.028446306,75.309998,72.830002,73.120003,75.199997,-0.003966097,0.029950696
27/05/2014,NMBL,-0.042680927,30.129999,28.1,29.99,28.709999,-0.063021007,0.004668189
27/05/2014,RTI,0.004798782,27.370001,26.870001,27.09,27.219999,-0.008121041,0.010335954
27/05/2014,PE,0.016584537,23.42,22.309999,22.309999,22.68,0,0.049753521
27/05/2014,LITB,0.019748654,5.8,5.57,5.57,5.68,0,0.041292639
28/05/2014,CCM,-0.032653061,7.48,6.98,7.35,7.11,-0.050340136,0.017687075
28/05/2014,NADL,-0.031440162,9.89,9.32,9.86,9.55,-0.054766734,0.003042596
28/05/2014,BKS,-0.002189381,18.379999,17.940001,18.27,18.23,-0.018062343,0.006020744
28/05/2014,HSH,-0.001110124,45.16,44.93,45.04,44.99,-0.002442274,0.002664298
29/05/2014,JMEI,-0.037788663,29.700001,27.120001,28.58,27.5,-0.05108464,0.039188279
29/05/2014,TWTR,-0.019325008,35.139999,33.880001,34.669998,34,-0.022786185,0.013556418
29/05/2014,REX,0.040905134,73.099998,68.940002,68.940002,71.760002,0,0.060342267
30/05/2014,JKS,-0.028085957,29,27.540001,28.84,28.030001,-0.045076248,0.00554785
30/05/2014,HSH,0.012927757,53.42,52.6,52.6,53.28,0,0.015589354
30/05/2014,CMCM,0.057738158,17.799999,16.77,16.799999,17.77,-0.001785655,0.059523813
02/06/2014,ANFI,-0.060670949,14.1,13.1,14.01,13.16,-0.064953605,0.006423983
02/06/2014,NQ,-0.002594034,7.76,7.25,7.71,7.69,-0.059662776,0.006485084
02/06/2014,BIG,0.018930503,43.299999,42.150002,42.259998,43.060001,-0.00260284,0.024609585
03/06/2014,JMEI,-0.006194081,30.48,28.51,29.059999,28.879999,-0.018926325,0.048864455
03/06/2014,DNOW,-0.004841982,35.619999,34.276001,35.110001,34.939999,-0.023753916,0.014525719
03/06/2014,COUP,-0.002706326,32.669998,27.27,29.559999,29.48,-0.077469522,0.105209713
04/06/2014,CCM,-0.060075094,7.99,7.37,7.99,7.51,-0.077596996,0
04/06/2014,AMBR,-0.016286645,15.72,14.99,15.35,15.1,-0.023452769,0.024104235
04/06/2014,CHGG,0.012027491,5.98,5.63,5.82,5.89,-0.032646048,0.027491409
04/06/2014,HSH,0.012649573,59.47,58.5,58.5,59.24,0,0.016581197
05/06/2014,NQ,-0.033398821,10.8,9.67,10.18,9.84,-0.050098232,0.060903733
05/06/2014,SNN,-0.008648691,94.169998,91.239995,92.50001,91.700006,-0.013621782,0.018053922
06/06/2014,VNCE,-0.030338821,35.32,32.689999,33.950001,32.919998,-0.03711346,0.04035343
06/06/2014,CIEN,-0.013315623,22.940001,22.17,22.530001,22.23,-0.015978739,0.018197957
06/06/2014,MTOR,-0.001358696,15.14,14.56,14.72,14.7,-0.010869565,0.028532609
06/06/2014,SSNI,0.001534919,13.14,12.82,13.03,13.05,-0.016116654,0.008442057
09/06/2014,CMCM,-0.029767911,20.290001,18.77,19.82,19.23,-0.052976791,0.023713471
09/06/2014,ANET,-0.018666649,57,55,56.25,55.200001,-0.022222222,0.013333333
10/06/2014,ZEN,-0.053899137,18.120001,16.5,17.440001,16.5,-0.053899137,0.038990823
10/06/2014,VHI,-0.050295858,6.76,6.4,6.76,6.42,-0.053254438,0
10/06/2014,FDO,-0.005116944,68.639999,67.769997,68.400002,68.050003,-0.009210599,0.003508728
10/06/2014,IGT,0.003484321,14.63,14.14,14.35,14.4,-0.014634146,0.019512195
11/06/2014,UFI,-0.002335617,25.99,25.469999,25.690001,25.629999,-0.008563721,0.011677656
11/06/2014,CBK,0.037087912,7.55,6.92,7.28,7.55,-0.049450549,0.037087912
11/06/2014,SA,0.049744898,8.34,7.8,7.84,8.23,-0.005102041,0.06377551
11/06/2014,ANET,0.058333333,63.5,58.66,60,63.5,-0.022333333,0.058333333
12/06/2014,ZEN,-0.029826571,18.440001,17.34,18.440001,17.889999,-0.059652979,0
12/06/2014,YOKU,-0.009650781,21.950001,21.32,21.76,21.549999,-0.020220588,0.008731664
13/06/2014,AXR,-0.062130178,6.93,6.34,6.76,6.34,-0.062130178,0.025147929
13/06/2014,RH,0.001364595,81.07,79.370003,80.610001,80.720001,-0.015382682,0.005706476
13/06/2014,WTI,0.012094208,15.94,15.44,15.71,15.9,-0.017186505,0.014640356
13/06/2014,SXE,0.042572881,22.73,21.610001,21.610001,22.530001,0,0.051827809
16/06/2014,CGG,-0.01920439,14.58,14.22,14.58,14.3,-0.024691358,0
16/06/2014,IGT,-0.015733166,16.040001,15.44,15.89,15.64,-0.028319698,0.009439962
16/06/2014,YELP,-0.0058179,74.199997,71.629997,73.910004,73.480003,-0.030848422,0.003923596
16/06/2014,EXPR,0.001827101,16.84,16.209999,16.42,16.450001,-0.012789342,0.025578563
17/06/2014,FIO,0.0070609,11.43,11.29,11.33,11.41,-0.00353045,0.008826125
17/06/2014,CHGG,0.009575923,7.4,6.99,7.31,7.38,-0.04377565,0.012311902
17/06/2014,WMB,0.034476515,58.450001,55.400002,55.400002,57.310001,0,0.055054132
18/06/2014,FST,0,41,39.86,39.86,39.86,0,0.0286001
18/06/2014,CMCM,0.00863491,24.879999,23.299999,24.32,24.530001,-0.041940831,0.023026275
18/06/2014,ANFI,0.026297578,15.15,14.45,14.45,14.83,0,0.048442907
19/06/2014,NMBL,-0.016155621,30.440001,28.66,30.33,29.84,-0.055060996,0.003626805
19/06/2014,AKS,-0.011952191,7.68,7.36,7.53,7.44,-0.022576361,0.019920319
19/06/2014,APD,-0.004528329,130.949997,129.389999,130.289993,129.699997,-0.006907622,0.005065654
19/06/2014,YPF,0.042871061,32.299999,30.51,30.790001,32.110001,-0.009093894,0.04904183
20/06/2014,NGLS,-0.048452755,73.760002,69.110001,73.68,70.110001,-0.062024959,0.001085803
20/06/2014,FSM,-0.043399638,5.59,5.28,5.53,5.29,-0.045207957,0.01084991
20/06/2014,EEP,-0.013407257,34.939999,33.720001,34.310001,33.849998,-0.017196152,0.018361935
20/06/2014,EEQ,-0.005312928,34.000003,33.61,33.879997,33.699995,-0.007969216,0.00354209
20/06/2014,TRGP,0.012390045,144.949997,134.509995,136.399994,138.089996,-0.013856298,0.062683309
23/06/2014,KMX,0.005423184,52.32,50.68,51.630001,51.91,-0.018400174,0.013364303
23/06/2014,BMA,0.029566152,37.580002,34.810001,36.189999,37.259998,-0.038132026,0.038408484
23/06/2014,BFR,0.052111411,11.9,10.85,11.13,11.71,-0.025157233,0.06918239
23/06/2014,EDN,0.061411549,11.79,10.76,10.91,11.58,-0.013748854,0.080659945
24/06/2014,NAO,-0.023157947,19.4,18.325001,19,18.559999,-0.035526263,0.021052632
24/06/2014,CO,0.001851852,5.7,5.26,5.4,5.41,-0.025925926,0.055555556
24/06/2014,TEG,0.012719225,69.489998,67.93,68.400002,69.269997,-0.006871374,0.015935614
24/06/2014,VJET,0.03271286,19.209999,17.65,17.73,18.309999,-0.004512126,0.083474281
25/06/2014,NTL,-0.025915221,24.66,22.76,24.309999,23.68,-0.063759731,0.014397409
25/06/2014,WLH,0.050052871,29.947001,27.98,28.370001,29.790001,-0.013746951,0.055586886
25/06/2014,EVC,0.073608618,5.99,5.54,5.57,5.98,-0.005385996,0.07540395
26/06/2014,POWR,-0.014112903,10.19,9.62,9.92,9.78,-0.030241935,0.027217742
26/06/2014,MEG,-0.013779478,20.41,19.73,20.32,20.040001,-0.029035433,0.004429134
26/06/2014,ADPT,-0.013127452,25.98,25.5,25.9,25.559999,-0.015444015,0.003088803
26/06/2014,PVA,-0.004216807,16.76,16.110001,16.6,16.530001,-0.029518012,0.009638554
26/06/2014,VHI,0.032646048,6.49,5.5,5.82,6.01,-0.054982818,0.115120275
27/06/2014,IRM,-0.020264507,35.67,34.529997,35.530004,34.810006,-0.028145423,0.003940219
27/06/2014,MEI,-0.019717507,38.330002,36.759998,37.529999,36.790001,-0.020516947,0.021316361
27/06/2014,JMEI,0,27.1,26,26.6,26.6,-0.022556391,0.018796992
27/06/2014,DL,0.018116064,16.860001,16.4,16.559999,16.860001,-0.009661776,0.018116064
27/06/2014,WUBA,0.060459764,56.5,48.59,51.77,54.900002,-0.061425536,0.091365656
30/06/2014,LITB,-0.015479876,6.59,6.21,6.46,6.36,-0.03869969,0.020123839
30/06/2014,MTW,0.001523926,33.119999,32.639999,32.810001,32.860001,-0.005181408,0.009448278
30/06/2014,TARO,0.024173024,140.490005,134.990005,136.929993,140.240005,-0.014167736,0.025998774
30/06/2014,TRR,0.147601476,6.27,5.31,5.42,6.22,-0.020295203,0.156826568
01/07/2014,MILL,-0.03255814,6.6,6.16,6.45,6.24,-0.04496124,0.023255814
01/07/2014,TSLX,-0.024977339,22.049999,20.85,22.02,21.469999,-0.053133515,0.001362352
01/07/2014,KING,-0.021688925,21.67,19.93,21.67,21.200001,-0.080295339,0
01/07/2014,FMD,-0.017142857,5.38,5.1,5.25,5.16,-0.028571429,0.024761905
01/07/2014,TRR,0.009836066,6.34,5.91,6.1,6.16,-0.031147541,0.039344262
02/07/2014,ANET,-0.043053087,80.529999,73.199997,78.739998,75.349998,-0.070358155,0.022733059
02/07/2014,VJET,-0.039920161,25.25,23.110001,25.049999,24.049999,-0.077445033,0.007984072
02/07/2014,PBYI,-0.018910184,73.059998,69,71.389999,70.040001,-0.033478065,0.023392618
02/07/2014,VHI,-0.013986014,7.16,6.8,7.15,7.05,-0.048951049,0.001398601
03/07/2014,FMD,-0.075471698,5.86,5.28,5.83,5.39,-0.094339623,0.005145798
03/07/2014,GBX,0.030790472,67.839996,64.699997,65.279999,67.290001,-0.008884835,0.039215641
07/07/2014,WLT,-0.029968454,6.35,6,6.34,6.15,-0.05362776,0.001577287
07/07/2014,CDI,-0.027670528,15.58,14.8,15.54,15.11,-0.047619048,0.002574003
07/07/2014,RYAM,0.001654455,42.779999,42.16,42.310001,42.380001,-0.003545285,0.011108437
08/07/2014,TAOM,-0.022641509,5.3,4.96,5.3,5.18,-0.064150943,0
08/07/2014,TLK,-0.011730227,44.630001,43.669998,44.330002,43.810001,-0.014888427,0.006767403
08/07/2014,MLP,-0.002747253,7.44,7.25,7.28,7.26,-0.004120879,0.021978022
08/07/2014,AXR,0.002906977,7.03,6.5,6.88,6.9,-0.055232558,0.021802326
09/07/2014,MIC,-0.000740237,67.980003,66.209999,67.550003,67.5,-0.019837216,0.006365655
09/07/2014,BIOA,0.116666667,13.57,12,12,13.4,0,0.130833333
10/07/2014,BIOA,-0.013442868,14.1,12.99,13.39,13.21,-0.02987304,0.053024645
10/07/2014,AMX,0,22.610001,22.25,22.5,22.5,-0.011111111,0.004888933
10/07/2014,LEJU,0.007594937,12.15,11.584,11.85,11.94,-0.022447257,0.025316456
10/07/2014,EDN,0.026991442,15.98,14.31,15.19,15.6,-0.057932851,0.0520079
10/07/2014,BMA,0.057701669,44.669998,40.75,41.419998,43.810001,-0.016175713,0.078464514
11/07/2014,DANG,-0.012789768,12.56,12.02,12.51,12.35,-0.039168665,0.003996803
11/07/2014,TRW,0.014192904,101.88,99.2,100.05,101.47,-0.008495752,0.018290855
11/07/2014,XON,0.015808634,25.200001,23.93,24.67,25.059999,-0.029995946,0.021483624
11/07/2014,UAL,0.01645912,45.810001,44.66,44.959999,45.700001,-0.006672576,0.018905739
14/07/2014,CMCM,-0.052063837,21.68,19.66,21.32,20.209999,-0.077861163,0.016885553
14/07/2014,GPRK,-0.034318398,10.49,10.13,10.49,10.13,-0.034318398,0
14/07/2014,RKUS,-0.026845638,11.94,11.4,11.92,11.6,-0.043624161,0.001677852
14/07/2014,HIVE,-0.025270758,8.45,8.04,8.31,8.1,-0.032490975,0.016847172
14/07/2014,TCI,0.01484375,13.2,12.63,12.8,12.99,-0.01328125,0.03125
15/07/2014,CBK,-0.08142999,10.1,9.18,10.07,9.25,-0.088381331,0.002979146
15/07/2014,PRGO,-0.017983987,157.529999,152.539993,156.25,153.440002,-0.023744045,0.008191994
15/07/2014,URS,0.002739726,59.71,58.28,58.4,58.56,-0.002054795,0.022431507
15/07/2014,ACM,0.003711133,37,34.889999,35.029999,35.16,-0.003996574,0.056237541
15/07/2014,PHX,0.013594148,62.25,60,60.32,61.139999,-0.00530504,0.031996021
16/07/2014,SID,-0.032258065,5.33,5.07,5.27,5.1,-0.037950664,0.011385199
16/07/2014,FLTX,0.000638194,31.440001,30.450001,31.34,31.360001,-0.028398181,0.003190842
17/07/2014,AIR,-0.016493332,28.200001,27.35,27.889999,27.43,-0.019361743,0.011115167
17/07/2014,HCA,-0.009964064,62.990002,60.369999,61.220001,60.610001,-0.013884384,0.028912136
17/07/2014,IGT,0.005331754,17.049999,16.870001,16.879999,16.969999,-0.000592299,0.010071091
17/07/2014,TWX,0.025238131,87.139999,83.75,84,86.120003,-0.00297619,0.03738094
18/07/2014,EXK,-0.008347245,5.99,5.8,5.99,5.94,-0.031719533,0
18/07/2014,DRC,-0.006893532,68.18,66.93,68.18,67.709999,-0.018333822,0
18/07/2014,BURL,0.037184561,31.67,30.120001,30.120001,31.24,0,0.051460788
21/07/2014,EDN,-0.041360907,15.22,13.9,14.99,14.37,-0.072715143,0.015343562
21/07/2014,GLOB,-0.007758621,11.97,11.5,11.6,11.51,-0.00862069,0.031896552
21/07/2014,TRUP,0.008695652,11.95,11.36,11.5,11.6,-0.012173913,0.039130435
21/07/2014,SID,0.015503876,5.26,5.07,5.16,5.24,-0.01744186,0.019379845
21/07/2014,NQ,0.05859375,5.5,4.91,5.12,5.42,-0.041015625,0.07421875
22/07/2014,NQ,-0.001858736,5.57,5.1,5.38,5.37,-0.05204461,0.035315985
22/07/2014,AVD,0.004643963,13.07,12.61,12.92,12.98,-0.023993808,0.011609907
22/07/2014,ANFI,0.032400589,14.27,13.55,13.58,14.02,-0.002209131,0.050810015
22/07/2014,NMBL,0.073919677,28.6,26.33,26.379999,28.33,-0.001895337,0.084154704
23/07/2014,WBAI,-0.010555466,39.790001,38.23,39.790001,39.369999,-0.039205855,0
23/07/2014,CIT,-0.005131363,49,48.470001,48.720001,48.470001,-0.005131363,0.005747106
23/07/2014,PII,-0.004628739,148.350006,145.220001,146.910004,146.229996,-0.011503662,0.009801933
23/07/2014,HLF,-0.000604701,66.650002,64.699997,66.150002,66.110001,-0.021919954,0.007558579
23/07/2014,CMG,0.003886381,662.690002,655.159973,658.710022,661.27002,-0.005389396,0.006042082
24/07/2014,PBYI,-0.057876115,226.619995,201.509995,226,212.919998,-0.108362854,0.002743341
24/07/2014,NQ,-0.053353659,6.73,6.1,6.56,6.21,-0.070121951,0.025914634
24/07/2014,POWR,-0.042532146,10.17,9.36,10.11,9.68,-0.074183976,0.005934718
24/07/2014,TLM,-0.008152174,11.08,10.9,11.04,10.95,-0.012681159,0.003623188
25/07/2014,UA,0.001449051,70.940002,68.889999,69.010002,69.110001,-0.001738922,0.02796696
25/07/2014,CLW,0.012559869,68.300003,66.5,66.879997,67.720001,-0.005681774,0.021232148
25/07/2014,TRLA,0.068651621,57.47,51.65,52.73,56.35,-0.020481699,0.089891902
28/07/2014,NR,-0.029850746,13.4,12.93,13.4,13,-0.035074627,0
28/07/2014,SWI,-0.029783394,44.470001,42.84,44.32,43,-0.033393502,0.003384499
28/07/2014,RBS,0.000834725,12.04,11.89,11.98,11.99,-0.007512521,0.005008347
28/07/2014,THC,0.003917161,54.5,53.119999,53.610001,53.82,-0.009140123,0.016601361
29/07/2014,TRLA,-0.032057267,65.38,61.64,64.26,62.2,-0.040771864,0.017429194
29/07/2014,GRUB,-0.023636364,41,37.009998,38.5,37.59,-0.038701351,0.064935065
29/07/2014,ATHM,-0.022757369,38.25,36.669998,37.790001,36.93,-0.029637549,0.012172506
29/07/2014,WUBA,-0.021414068,55.779999,53,54.169998,53.009998,-0.021598635,0.029721267
29/07/2014,FDO,-0.007063828,76.349998,74.480003,75.029999,74.5,-0.007330348,0.01759295
30/07/2014,NES,-0.013061652,19.139999,18.68,19.139999,18.889999,-0.024033387,0
30/07/2014,XRS,0,29.860001,29.25,29.780001,29.780001,-0.017797212,0.002686367
30/07/2014,PBYI,0.011170713,227.479996,217.009995,222.009995,224.490005,-0.022521509,0.024638535
30/07/2014,DCO,0.020802883,28.82,27.4,27.4,27.969999,0,0.051824818
31/07/2014,RUBI,-0.08030888,12.95,11.67,12.95,11.91,-0.098841699,0
31/07/2014,IPHI,-0.041457286,16.049999,15.25,15.92,15.26,-0.042085427,0.008165766
31/07/2014,TWTR,0.012774541,45.84,44.299999,44.619999,45.189999,-0.007171672,0.027342022
31/07/2014,X,0.032049336,33.849998,32.25,32.450001,33.490002,-0.006163359,0.043143204
01/08/2014,JRN,-0.034926471,10.88,10.28,10.88,10.5,-0.055147059,0
01/08/2014,SSP,-0.033717926,21.719994,20.440004,21.649997,20.920004,-0.05588883,0.003233118
01/08/2014,GPX,-0.033505155,28.780001,26.129999,27.16,26.25,-0.037923454,0.059646576
01/08/2014,EIG,-0.012155213,21.469999,20.73,21.389999,21.129999,-0.030855495,0.003740066
01/08/2014,AMRC,0.005298013,7.81,7.35,7.55,7.59,-0.026490066,0.034437086
04/08/2014,MBLY,-0.103034726,41.5,35.720001,40.860001,36.650002,-0.125795396,0.015663215
04/08/2014,BYI,-0.006647916,78.7,77.368,78.22,77.7,-0.010892355,0.006136538
04/08/2014,SPR,0.002985102,37.310001,36.32,36.849998,36.959999,-0.014382579,0.012483121
04/08/2014,LNKD,0.012246923,204.059998,198.619995,200.050003,202.5,-0.007148253,0.020044963
04/08/2014,IMPV,0.063661484,26.99,25.24,25.290001,26.9,-0.001977105,0.067220203
05/08/2014,ATHM,-0.060199053,40.200001,37.48,40.200001,37.779999,-0.067661715,0
05/08/2014,BCEI,-0.022517225,59.860001,56.68,59.509998,58.169998,-0.047555001,0.005881415
05/08/2014,PIKE,-0.001687764,11.9,11.825,11.85,11.83,-0.002109705,0.004219409
05/08/2014,TXTR,0.028690072,27.6,25.85,26.49,27.25,-0.02416006,0.041902605
05/08/2014,TREX,0.03159177,33.990002,32.509998,32.919998,33.959999,-0.012454436,0.032503161
06/08/2014,USM,-0.057379118,38.689999,36.119999,38.689999,36.470001,-0.066425435,0
06/08/2014,DMD,-0.013525699,11.35,10.9,11.09,10.94,-0.017132552,0.023444545
06/08/2014,MWA,-0.00908059,9,8.7,8.81,8.73,-0.012485812,0.021566402
06/08/2014,NLS,0.007792208,11.8,11.37,11.55,11.64,-0.015584416,0.021645022
06/08/2014,CHGG,0.047008547,7.49,6.9,7.02,7.35,-0.017094017,0.066951567
07/08/2014,CSV,-0.016648224,18.65,17.639999,18.02,17.719999,-0.021087736,0.034961154
